commodity,flow,period_str,year,quarter,ln_quantity,ln_price,ln_demand,demand_source,price_flag,weight_tonnes,price_usd_per_tonne,value_usd,n_hs_codes,n_monthly_obs
treated_flat_steel,export,2021Q1,2021,1,10.406999093491498,6.826166203924452,4.84047083168027,trade_weighted_gdp,0,33090.42,921.6506101161604,30497805.782,12,25
treated_flat_steel,export,2021Q2,2021,2,10.488419591311771,7.0002364395933805,4.84047083168027,trade_weighted_gdp,0,35897.38,1096.8924765818565,39375566.051,15,32
treated_flat_steel,export,2021Q3,2021,3,10.181025042269068,7.157428598798555,4.84047083168027,trade_weighted_gdp,0,26397.512,1283.6060195369928,33884005.304,11,27
treated_flat_steel,export,2021Q4,2021,4,10.14939616234038,7.186079195982133,4.84047083168027,trade_weighted_gdp,0,25575.654,1320.9139944182857,33783239.285000004,13,30
treated_flat_steel,export,2022Q1,2022,1,10.83291955838898,6.873927452325099,4.869022379495034,trade_weighted_gdp,0,50661.4,966.7379368118528,48976297.312,11,25
treated_flat_steel,export,2022Q2,2022,2,12.12989066025121,6.491068477082907,4.869022379495034,trade_weighted_gdp,0,185329.511,659.2273563706755,122174283.594,16,33
treated_flat_steel,export,2022Q3,2022,3,11.013017690658979,6.589466765469118,4.869022379495034,trade_weighted_gdp,0,60658.66,727.392895457961,44122678.332,14,29
treated_flat_steel,export,2022Q4,2022,4,12.328933000867526,6.47276429005632,4.869022379495034,trade_weighted_gdp,0,226145.302,647.2704996542444,146377182.62,10,25
treated_flat_steel,export,2023Q1,2023,1,11.641614537463576,6.523549134576624,4.910528181425606,trade_weighted_gdp,0,113733.644,680.9910302179362,77451591.398,12,27
treated_flat_steel,export,2023Q2,2023,2,11.85424713832836,6.50530792327333,4.910528181425606,trade_weighted_gdp,0,140680.57,668.6815402652975,94070500.233,13,28
treated_flat_steel,export,2023Q3,2023,3,11.504210398863323,6.375771224733269,4.910528181425606,trade_weighted_gdp,0,99132.28,587.4383032348293,58234098.359,13,28
treated_flat_steel,export,2023Q4,2023,4,11.458791085889361,6.575688344768633,4.910528181425606,trade_weighted_gdp,0,94730.48,717.4393000119919,67963369.26099999,14,28
treated_flat_steel,export,2024Q1,2024,1,11.405966116304254,6.826201194387299,4.946731907456288,trade_weighted_gdp,0,89856.22,921.682859661802,82818937.808,13,26
treated_flat_steel,export,2024Q2,2024,2,11.814519466218927,6.784509675591094,4.946731907456288,trade_weighted_gdp,0,135201.22,884.0465110743824,119524166.834,12,28
treated_flat_steel,export,2024Q3,2024,3,11.26869437621625,6.587950610971589,4.946731907456288,trade_weighted_gdp,0,78330.66,726.2908910636014,56890844.849,13,28
treated_flat_steel,export,2024Q4,2024,4,11.26046934234715,6.602059881191662,4.946731907456288,trade_weighted_gdp,0,77689.03,736.6109586128183,57226590.862,12,30
